06-06-2018 00:00:00, 17,937500, 64,375000, 1018,500000, 12,9000, 21,9000
07-06-2018 00:00:00, 18,545833, 65,166666, 1017,662500, 13,7000, 22,5000
08-06-2018 00:00:00, 20,245833, 65,916666, 1015,204166, 12,6000, 27,0000
09-06-2018 00:00:00, 20,300000, 71,041666, 1014,575000, 15,8000, 23,5000
10-06-2018 00:00:00, 18,275000, 83,333333, 1011,608333, 14,8000, 20,7000
11-06-2018 00:00:00, 15,283333, 72,250000, 1010,600000, 13,6000, 17,8000
12-06-2018 00:00:00, 14,537500, 78,083333, 1009,450000, 12,2000, 16,9000
13-06-2018 00:00:00, 14,516666, 69,083333, 1011,629166, 11,5000, 18,1000
14-06-2018 00:00:00, 15,995833, 80,375000, 1011,908333, 12,5000, 19,9000
15-06-2018 00:00:00, 15,975000, 70,750000, 1016,612500, 12,7000, 19,5000
16-06-2018 00:00:00, 16,612500, 79,958333, 1015,004166, 12,9000, 19,6000
17-06-2018 00:00:00, 16,616666, 77,041666, 1013,870833, 14,8000, 18,8000
18-06-2018 00:00:00, 15,945833, 87,916666, 1016,450000, 14,1000, 17,6000
19-06-2018 00:00:00, 16,029166, 74,666666, 1018,766666, 13,0000, 18,5000
20-06-2018 00:00:00, 16,683333, 87,416666, 1016,483333, 13,2000, 19,4000
21-06-2018 00:00:00, 12,533333, 78,916666, 1010,883333, 10,4000, 16,5000
22-06-2018 00:00:00, 12,941666, 73,625000, 1015,033333, 10,1000, 16,7000
23-06-2018 00:00:00, 13,287500, 77,625000, 1018,333333, 10,8000, 15,8000
24-06-2018 00:00:00, 14,404166, 83,916666, 1017,850000, 11,5000, 19,6000
25-06-2018 00:00:00, 15,308333, 85,041666, 1019,929166, 12,0000, 20,3000
26-06-2018 00:00:00, 16,083333, 86,458333, 1024,241666, 11,4000, 22,2000
27-06-2018 00:00:00, 16,900000, 81,541666, 1027,354166, 13,0000, 20,4000
28-06-2018 00:00:00, 18,395833, 71,958333, 1025,000000, 12,1000, 22,6000
29-06-2018 00:00:00, 18,137500, 66,291666, 1019,808333, 13,6000, 21,9000
30-06-2018 00:00:00, 18,012500, 67,458333, 1021,525000, 13,5000, 23,4000
01-07-2018 00:00:00, 17,387500, 68,666666, 1022,758333, 12,9000, 21,1000
02-07-2018 00:00:00, 19,016666, 62,125000, 1019,220833, 13,0000, 25,3000
03-07-2018 00:00:00, 17,433333, 74,458333, 1016,666666, 12,2000, 22,9000
04-07-2018 00:00:00, 15,975000, 81,625000, 1014,204166, 12,6000, 18,2000
05-07-2018 00:00:00, 16,154166, 82,375000, 1011,820833, 14,2000, 19,7000
06-07-2018 00:00:00, 16,487500, 67,375000, 1015,245833, 13,2000, 20,6000
07-07-2018 00:00:00, 16,879166, 70,416666, 1019,175000, 12,6000, 21,4000
08-07-2018 00:00:00, 17,143478, 72,217391, 1021,578260, 12,3000, 23,5000
09-07-2018 00:00:00, 14,812500, 72,875000, 1017,229166, 11,8000, 17,8000
10-07-2018 00:00:00, 16,041666, 73,416666, 1017,304166, 10,3000, 21,5000
11-07-2018 00:00:00, 19,929166, 72,583333, 1017,300000, 15,5000, 25,0000
12-07-2018 00:00:00, 20,650000, 74,333333, 1016,145833, 16,8000, 27,4000
13-07-2018 00:00:00, 18,370833, 73,291666, 1018,120833, 14,0000, 24,8000
14-07-2018 00:00:00, 16,279166, 73,041666, 1019,333333, 13,5000, 20,6000
15-07-2018 00:00:00, 18,100000, 81,291666, 1018,104166, 14,1000, 22,9000
16-07-2018 00:00:00, 20,925000, 69,083333, 1015,662500, 16,0000, 26,5000
17-07-2018 00:00:00, 21,804166, 75,000000, 1013,308333, 16,5000, 28,6000
18-07-2018 00:00:00, 19,837500, 75,041666, 1016,208333, 16,2000, 23,5000
19-07-2018 00:00:00, 18,283333, 72,125000, 1018,170833, 14,4000, 23,0000
20-07-2018 00:00:00, 18,770833, 73,708333, 1015,312500, 14,2000, 23,6000
21-07-2018 00:00:00, 19,820833, 71,791666, 1013,037500, 14,8000, 24,2000
22-07-2018 00:00:00, 20,820833, 66,125000, 1012,812500, 16,7000, 25,9000
23-07-2018 00:00:00, 20,345833, 81,500000, 1016,004166, 16,5000, 25,8000
24-07-2018 00:00:00, 21,237500, 86,416666, 1015,575000, 16,3000, 27,5000
25-07-2018 00:00:00, 24,195833, 75,000000, 1016,625000, 19,2000, 30,7000
26-07-2018 00:00:00, 24,533333, 68,875000, 1018,937500, 20,3000, 29,0000
27-07-2018 00:00:00, 24,891666, 64,541666, 1017,683333, 20,4000, 29,9000
28-07-2018 00:00:00, 23,516666, 77,791666, 1009,808333, 19,8000, 29,8000
29-07-2018 00:00:00, 21,300000, 65,541666, 1014,454166, 18,6000, 24,5000
30-07-2018 00:00:00, 23,684210, 74,421052, 1015,830000, 21,6000, 26,3000
31-07-2018 00:00:00, 24,350000, 66,250000, 1016,183333, 20,4000, 27,4000
01-08-2018 00:00:00, 21,441666, 67,583333, 1021,491666, 18,3000, 25,1000
02-08-2018 00:00:00, 21,943478, 64,173913, 1023,516666, 17,5000, 26,7000
03-08-2018 00:00:00, 22,770833, 67,333333, 1021,766666, 17,5000, 27,9000
04-08-2018 00:00:00, 21,008333, 75,666666, 1018,979166, 17,5000, 25,6000
05-08-2018 00:00:00, 18,958333, 67,875000, 1019,670833, 16,5000, 23,1000
06-08-2018 00:00:00, 20,245833, 72,333333, 1016,870833, 16,1000, 24,8000
07-08-2018 00:00:00, 23,479166, 62,291666, 1011,195833, 17,3000, 29,5000
08-08-2018 00:00:00, 23,587500, 68,958333, 1009,120833, 19,4000, 28,3000
09-08-2018 00:00:00, 20,858333, 72,125000, 1012,733333, 17,2000, 24,8000
10-08-2018 00:00:00, 19,162500, 70,833333, 1013,787500, 17,4000, 22,1000
11-08-2018 00:00:00, 16,591666, 75,333333, 1014,958333, 14,0000, 19,8000
12-08-2018 00:00:00, 16,443478, 80,826086, 1013,682608, 14,3000, 18,3000
13-08-2018 00:00:00, 19,025000, 83,666666, 1006,808333, 17,3000, 21,4000
14-08-2018 00:00:00, 18,554166, 85,958333, 1007,987500, 17,3000, 20,7000
15-08-2018 00:00:00, 18,945833, 83,250000, 1015,600000, 16,1000, 21,6000
16-08-2018 00:00:00, 20,391666, 79,416666, 1014,583333, 18,9000, 22,4000
17-08-2018 00:00:00, 18,645833, 73,125000, 1016,700000, 15,9000, 21,5000
18-08-2018 00:00:00, 18,637500, 77,833333, 1018,695833, 16,8000, 20,8000
19-08-2018 00:00:00, 19,237500, 83,583333, 1016,595833, 18,1000, 20,5000
20-08-2018 00:00:00, 17,920833, 72,833333, 1015,787500, 14,6000, 20,4000
21-08-2018 00:00:00, 17,429166, 69,625000, 1021,220833, 13,4000, 20,6000
22-08-2018 00:00:00, 20,108333, 74,708333, 1017,079166, 18,0000, 23,2000
23-08-2018 00:00:00, 19,429166, 84,833333, 1009,870833, 17,0000, 21,5000
24-08-2018 00:00:00, 16,408333, 78,208333, 1005,670833, 13,7000, 19,5000
25-08-2018 00:00:00, 14,437500, 76,875000, 1006,333333, 13,1000, 15,8000
26-08-2018 00:00:00, 15,620833, 66,458333, 1011,500000, 13,1000, 18,1000
27-08-2018 00:00:00, 16,120833, 78,458333, 1006,800000, 13,5000, 18,6000
28-08-2018 00:00:00, 16,854166, 75,541666, 1017,216666, 14,1000, 19,6000
29-08-2018 00:00:00, 17,979166, 72,583333, 1015,816666, 13,9000, 22,3000
30-08-2018 00:00:00, 16,216666, 87,708333, 1015,200000, 13,7000, 17,8000
31-08-2018 00:00:00, 15,970833, 83,916666, 1020,233333, 13,2000, 20,7000
01-09-2018 00:00:00, 15,850000, 79,916666, 1026,316666, 12,4000, 19,4000
02-09-2018 00:00:00, 16,466666, 82,958333, 1028,079166, 12,1000, 21,1000
03-09-2018 00:00:00, 18,304166, 85,125000, 1022,420833, 14,9000, 23,1000
04-09-2018 00:00:00, 17,141666, 86,291666, 1020,066666, 13,7000, 21,0000
05-09-2018 00:00:00, 17,379166, 84,458333, 1020,395833, 13,9000, 21,1000
06-09-2018 00:00:00, 18,133333, 82,791666, 1014,241666, 14,7000, 21,6000
07-09-2018 00:00:00, 16,504166, 87,000000, 1009,558333, 13,9000, 19,3000
08-09-2018 00:00:00, 15,495833, 79,250000, 1014,216666, 12,3000, 18,1000
09-09-2018 00:00:00, 17,150000, 81,041666, 1018,158333, 15,1000, 20,5000
10-09-2018 00:00:00, 17,550000, 74,541666, 1017,908333, 16,0000, 18,9000
